"t","A_2y","B_2y","C_2y","D_2y","A_5y","B_5y","C_5y","D_5y","A_10y","B_10y","C_10y","D_10y"
"0.166666666666667","0","0","0","0","0","0","0","0","0","0","0","0"
"0.333333333333333","0","0","0","0","0","0","0","0","0","0","0","0"
"0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"0.666666666666667","0","0","0","0","0","0","0","0","0","0","0","0"
"0.833333333333333","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0"
"1.16666666666667","0","0","0","0","0","0","0","0","0","0","0","0"
"1.33333333333333","0","0","0","0","0","0","0","0","0","0","0","0"
"1.5","0","0","0","0","0","0","0","0","0","0","0","0"
"1.66666666666667","0","0","0","0","0","0","0","0","0.000268314426966857","8.31992529039959e-06","0","0"
"1.83333333333333","0","0","0","0","0","0","0","0","0.00133274257488892","4.13257363434721e-05","0","0"
"2","0","0","0","0","0","0","0","0","0.00268373779217095","8.32171511244018e-05","0","0"
"2.16666666666667","0","0","0","0","0.000122538995152787","3.79970356554016e-06","0","0","0.00406258972276014","0.000125972243291002","0","0"
"2.33333333333333","0","0","0","0","0.000701565499546225","2.17541788574529e-05","0","0","0.00540728559361707","0.000167668205035958","0","0"
"2.5","0","0","0","0","0.00147126152373421","4.56207839276678e-05","0","0","0.00670726920344508","0.000207977731583618","0","0"
"2.66666666666667","0","0","0","0","0.00227846878957172","7.06504708639657e-05","0","0","0.00796321166433491","0.000246921643233061","0","0"
